"","num_id","s_id","E.Coli","Phosphorus","Nitrogen","dominant_landcover","Longitude","Latitude","Trend","percent_annual_change","Turbidity"
"858",858,"HRC-00037",114,114,114,"Pastoral",176.03234,-40.25342,"Improving",">2% improving",112
"859",859,"HRC-00038",118,118,118,"Pastoral",176.30245,-40.63079,"Indeterminate","0-1% improving",118
"860",860,"HRC-00040",119,120,120,"Pastoral",175.783,-40.2245699999999,"Improving",">2% improving",119
"861",861,"HRC-00041",113,114,114,"Native",175.94009,-40.05216,"Improving",">2% improving",113
"862",862,"HRC-00042",112,114,114,"Pastoral",175.45319,-40.0770899999999,"Improving","1-2% improving",114
"863",863,"HRC-00043",118,120,120,"Pastoral",175.27557,-40.29556,"Indeterminate","1-2% improving",120
"864",864,"HRC-00044",117,119,119,"Pastoral",175.46384,-40.07957,"Indeterminate","0-1% improving",119
"865",865,"HRC-00046",120,120,120,"Pastoral",176.04425,-39.62765,"Indeterminate","1-2% improving",120
"866",866,"HRC-00048",113,113,113,"Pastoral",176.06491,-40.24535,"Improving",">2% improving",111
"867",867,"HRC-00049",114,114,114,"Native",176.03354,-40.12272,"Indeterminate","1-2% improving",112
"868",868,"HRC-00050",112,112,112,"Pastoral",175.92279,-40.46711,"Indeterminate","0-1% improving",114
"869",869,"HRC-00053",117,118,118,"Native",175.45767,-39.4962,"Worsening",">2% worsening",117
"870",870,"HRC-00054",117,117,118,"Native",175.52598,-40.48729,"Indeterminate","0-1% improving",117
"871",871,"HRC-00055",113,113,113,"Pastoral",175.23333,-40.02572,"Indeterminate","1-2% improving",113
"872",872,"HRC-00056",118,118,118,"Native",175.23359,-40.7077399999999,"Worsening",">2% worsening",116
"873",873,"HRC-00057",119,119,119,"Pastoral",175.16542,-40.68652,"Indeterminate","1-2% improving",117
"874",874,"HRC-00058",113,114,114,"Pastoral",175.27568,-39.92577,"Worsening",">2% worsening",113
"875",875,"HRC-00059",114,115,115,"Pastoral",175.16185,-39.7694,"Indeterminate","0-1% worsening",115
"876",876,"HRC-00060",119,120,120,"Pastoral",175.04452,-39.47961,"Indeterminate","0-1% worsening",119
"877",877,"HRC-00061",40,40,40,"Pastoral",175.06128,-39.11164,"Worsening",">2% worsening",40
"878",878,"HRC-00063",118,119,120,"Pastoral",175.25534,-38.89163,"Indeterminate","1-2% worsening",119
"879",879,"HRC-00064",118,118,118,"Pastoral",175.38394,-39.40901,"Indeterminate","0-1% improving",117
"880",880,"HRC-00065",119,119,119,"Native",175.46372,-39.4307399999999,"Worsening",">2% worsening",118
"881",881,"HRC-00069",113,114,114,"Pastoral",175.37738,-40.18952,"Indeterminate","0-1% improving",113
"882",882,"HRC-00070",114,113,113,"Pastoral",175.48576,-40.13316,"Indeterminate","0-1% improving",113
"883",883,"HRC-00071",117,117,117,"Pastoral",175.58116,-39.46329,"Worsening",">2% worsening",116
"884",884,"HRC-00072",116,116,116,"Pastoral",175.65899,-39.4615,"Improving","1-2% improving",36
"885",885,"HRC-00073",110,110,110,"Pastoral",175.41119,-40.2149499999999,"Indeterminate",">2% improving",109
"886",886,"HRC-00074",118,118,119,"Pastoral",175.40034,-40.53773,"Improving",">2% improving",118
"887",887,"HRC-00075",119,118,119,"Pastoral",176.10159,-40.22455,"Indeterminate","1-2% improving",115
"888",888,"HRC-00076",120,120,120,"Pastoral",175.85389,-40.34449,"Indeterminate","0-1% improving",120
"889",889,"HRC-00077",120,120,120,"Pastoral",175.7037,-40.65175,"Indeterminate","0-1% improving",120
"890",890,"HRC-00078",117,117,118,"Pastoral",175.58226,-40.23195,"Improving",">2% improving",117
"891",891,"HRC-00079",114,114,114,"Pastoral",175.54461,-40.26253,"Indeterminate","1-2% improving",113
"892",892,"HRC-00080",119,120,120,"Pastoral",175.58234,-40.3878299999999,"Improving",">2% improving",119
"893",893,"HRC-00081",118,119,120,"Pastoral",175.55681,-40.39832,"Indeterminate","0-1% worsening",118
"894",894,"HRC-00082",118,118,119,"Pastoral",175.39992,-40.5260299999999,"Indeterminate","1-2% improving",118
"895",895,"HRC-00083",111,111,111,"Pastoral",175.84022,-40.4394399999999,"Indeterminate","0-1% improving",111
"896",896,"HRC-00085",36,36,36,"Pastoral",175.38734,-40.10551,"Indeterminate","1-2% improving",36
"897",897,"HRC-00086",120,120,120,"Pastoral",176.2229,-40.08064,"Indeterminate","0-1% worsening",118
"898",898,"HRC-00088",120,120,120,"Pastoral",175.79276,-40.0621399999999,"Improving",">2% improving",119
"899",899,"HRC-00089",119,119,119,"Pastoral",174.90126,-39.8866699999999,"Indeterminate","0-1% worsening",112
"900",900,"LAWA-100394",40,40,40,"Pastoral",175.49726909,-41.02534566,"Improving",">2% improving",40
"901",901,"LAWA-100476",39,39,39,"Pastoral",171.034029764667,-44.8901065333687,"Worsening",">2% worsening",39
"902",902,"LAWA-100545",36,36,36,"Pastoral",175.8026666,-39.6721439099999,"Indeterminate","1-2% improving",36
"903",903,"LAWA-101919",38,38,38,"Pastoral",175.816911,-39.68303099,"Indeterminate","0-1% worsening",38
"904",904,"LAWA-101925",119,120,120,"Pastoral",175.714745,-40.6325591099999,"Worsening","1-2% worsening",120
"905",905,"LAWA-101929",119,119,119,"Pastoral",175.2854268,-39.4377831799999,"Indeterminate","0-1% worsening",119
"906",906,"LAWA-101932",118,119,119,"Pastoral",175.5546929,-40.4046547799999,"Indeterminate","1-2% improving",119
"907",907,"LAWA-101933",120,120,120,"Pastoral",175.8515346,-40.3445402999999,"Worsening","1-2% worsening",120
"908",908,"LAWA-101934",118,118,118,"Native",175.4637507,-39.43163636,"Worsening",">2% worsening",118
"909",909,"LAWA-101936",118,118,118,"Pastoral",175.3982241,-40.5368914599999,"Indeterminate","0-1% improving",118
"910",910,"LAWA-101939",116,116,116,"Pastoral",176.2230681,-40.0842257699999,"Indeterminate","0-1% worsening",116
"911",911,"LAWA-101940",109,109,109,"Pastoral",175.870005,-40.41887136,"Improving","1-2% improving",109
"912",912,"LAWA-101941",109,109,109,"Pastoral",175.8425347,-40.43847492,"Indeterminate","0-1% improving",109
"913",913,"LAWA-101943",110,110,110,"Pastoral",176.1016987,-40.2247147699999,"Indeterminate","0-1% improving",110
"914",914,"LAWA-101944",115,115,115,"Pastoral",175.3827436,-39.4081261699999,"Indeterminate","0-1% worsening",115
"915",915,"LAWA-101948",117,117,117,"Pastoral",175.5789424,-40.23742684,"Indeterminate","0-1% improving",117
"916",916,"LAWA-101949",118,118,118,"Pastoral",175.5411179,-40.2634951799999,"Improving",">2% improving",118
"917",917,"LAWA-101950",119,119,119,"Pastoral",175.7928277,-40.06392512,"Improving",">2% improving",119
"918",918,"LAWA-101951",111,111,111,"Pastoral",176.0397533,-40.26133508,"Improving",">2% improving",111
"919",919,"LAWA-101952",109,109,109,"Pastoral",175.4112216,-40.2158399899999,"Worsening",">2% worsening",109
"920",920,"LAWA-101956",113,113,113,"Pastoral",175.484581,-40.1331789399999,"Worsening",">2% worsening",113
"921",921,"LAWA-101957",111,110,110,"Pastoral",175.3493926,-40.19549245,"Improving",">2% improving",111
"922",922,"LAWA-101958",113,112,112,"Pastoral",175.3773763,-40.18950695,"Indeterminate","1-2% improving",113
"923",923,"LAWA-101959",112,112,112,"Pastoral",175.3885447,-40.10638325,"Worsening",">2% worsening",112
"924",924,"LAWA-101962",115,115,115,"Pastoral",175.6578585,-39.4624227699999,"Improving",">2% improving",115
"925",925,"LAWA-101963",119,119,119,"Pastoral",175.5754543,-39.46611582,"Improving",">2% improving",119
"926",926,"LAWA-102226",40,40,40,"Pastoral",171.346370688226,-44.2806996853321,"Worsening",">2% worsening",40
"927",927,"NAT-AK01",120,119,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"928",928,"NAT-AK01",120,119,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"929",929,"NAT-AK01",120,119,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"930",930,"NAT-AK01",120,334,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"931",931,"NAT-AK01",120,334,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"932",932,"NAT-AK01",120,334,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"933",933,"NAT-AK01",120,119,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"934",934,"NAT-AK01",120,119,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"935",935,"NAT-AK01",120,119,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"936",936,"NAT-AK01",120,119,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",252
"937",937,"NAT-AK01",120,119,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",335
"938",938,"NAT-AK01",120,119,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",120
"939",939,"NAT-AK01",120,334,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"940",940,"NAT-AK01",120,334,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"941",941,"NAT-AK01",120,334,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"942",942,"NAT-AK01",120,251,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"943",943,"NAT-AK01",120,251,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"944",944,"NAT-AK01",120,251,251,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"945",945,"NAT-AK01",120,251,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",252
"946",946,"NAT-AK01",120,251,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",335
"947",947,"NAT-AK01",120,251,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",120
"948",948,"NAT-AK01",120,334,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",252
"949",949,"NAT-AK01",120,334,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",335
"950",950,"NAT-AK01",120,334,119,"Pastoral",174.5169716,-36.38527369,"Indeterminate","1-2% improving",120
"951",951,"NAT-AK01",120,251,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",252
"952",952,"NAT-AK01",120,251,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",335
"953",953,"NAT-AK01",120,251,322,"Pastoral",174.5169716,-36.38527369,"Improving","1-2% improving",120
"954",954,"NAT-AK02",120,118,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"955",955,"NAT-AK02",120,118,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"956",956,"NAT-AK02",120,118,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"957",957,"NAT-AK02",120,118,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"958",958,"NAT-AK02",120,118,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"959",959,"NAT-AK02",120,118,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"960",960,"NAT-AK02",120,250,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",120
"961",961,"NAT-AK02",120,250,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",335
"962",962,"NAT-AK02",120,250,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",252
"963",963,"NAT-AK02",120,250,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"964",964,"NAT-AK02",120,250,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"965",965,"NAT-AK02",120,250,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"966",966,"NAT-AK02",120,333,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",120
"967",967,"NAT-AK02",120,333,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",335
"968",968,"NAT-AK02",120,333,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",252
"969",969,"NAT-AK02",120,333,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"970",970,"NAT-AK02",120,333,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"971",971,"NAT-AK02",120,333,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"972",972,"NAT-AK02",120,250,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"973",973,"NAT-AK02",120,250,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"974",974,"NAT-AK02",120,250,250,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"975",975,"NAT-AK02",120,118,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",120
"976",976,"NAT-AK02",120,118,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",335
"977",977,"NAT-AK02",120,118,118,"Pastoral",174.6179148,-36.74427866,"Indeterminate","0-1% improving",252
"978",978,"NAT-AK02",120,333,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",120
"979",979,"NAT-AK02",120,333,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",335
"980",980,"NAT-AK02",120,333,321,"Pastoral",174.6179148,-36.74427866,"Improving","0-1% improving",252
"981",981,"NAT-AX01",120,120,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",119
"982",982,"NAT-AX01",120,120,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",333
"983",983,"NAT-AX01",120,120,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",250
"984",984,"NAT-AX01",120,332,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",119
"985",985,"NAT-AX01",120,332,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",333
"986",986,"NAT-AX01",120,332,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",250
"987",987,"NAT-AX01",120,332,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",119
"988",988,"NAT-AX01",120,332,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",333
"989",989,"NAT-AX01",120,332,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",250
"990",990,"NAT-AX01",120,120,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",119
"991",991,"NAT-AX01",120,120,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",333
"992",992,"NAT-AX01",120,120,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",250
"993",993,"NAT-AX01",120,249,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",119
"994",994,"NAT-AX01",120,249,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",333
"995",995,"NAT-AX01",120,249,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",250
"996",996,"NAT-AX01",120,249,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",119
"997",997,"NAT-AX01",120,249,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",333
"998",998,"NAT-AX01",120,249,322,"Native",169.2805783,-44.72909654,"Indeterminate","0-1% improving",250
"999",999,"NAT-AX01",120,249,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",119
"1000",1000,"NAT-AX01",120,249,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",333
"1001",1001,"NAT-AX01",120,249,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",250
"1002",1002,"NAT-AX01",120,332,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",119
"1003",1003,"NAT-AX01",120,332,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",333
"1004",1004,"NAT-AX01",120,332,251,"Native",169.2805783,-44.72909654,"Improving","1-2% improving",250
"1005",1005,"NAT-AX01",120,120,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",119
"1006",1006,"NAT-AX01",120,120,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",333
"1007",1007,"NAT-AX01",120,120,120,"Native",169.2805783,-44.72909654,"Worsening","0-1% worsening",250
"1008",1008,"NAT-AX02",117,329,246,"Native",168.8687454,-45.0063639,"Worsening","0-1% worsening",330
"1009",1009,"NAT-AX02",117,329,246,"Native",168.8687454,-45.0063639,"Worsening","0-1% worsening",117
"1010",1010,"NAT-AX02",117,329,246,"Native",168.8687454,-45.0063639,"Worsening","0-1% worsening",248
"1011",1011,"NAT-AX02",117,329,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",330
"1012",1012,"NAT-AX02",117,329,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",117
"1013",1013,"NAT-AX02",117,329,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",248
"1014",1014,"NAT-AX02",117,329,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",330
"1015",1015,"NAT-AX02",117,329,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",117
"1016",1016,"NAT-AX02",117,329,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",248
"1017",1017,"NAT-AX02",117,117,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",330
"1018",1018,"NAT-AX02",117,117,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",117
"1019",1019,"NAT-AX02",117,117,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",248
"1020",1020,"NAT-AX02",117,247,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",330
"1021",1021,"NAT-AX02",117,247,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",117
"1022",1022,"NAT-AX02",117,247,117,"Native",168.8687454,-45.0063639,"Indeterminate","0-1% worsening",248
"1023",1023,"NAT-AX02",117,247,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",330
"1024",1024,"NAT-AX02",117,247,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",117
"1025",1025,"NAT-AX02",117,247,316,"Native",168.8687454,-45.0063639,"Worsening","1-2% worsening",248
"1026",1026,"NAT-AX02",117,117,246,"Native",168.8687454,-45.0063639,"Worsening","0-1% worsening",330
"1027",1027,"NAT-AX02",117,117,246,"Native",168.8687454,-45.0063639,"Worsening","0-1% worsening",117
